"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-01","2018","001","Knots","None","","24","100.0000","","2.741667","","6","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-01","2018","001","Langleys/minute","None","","24","100.0000","","0.175417","","0.78","11",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-01","2018","001","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","1 HOUR","","2018-01-01","2018","001","Micrograms/cubic meter (LC)","None","","24","100.0000","","32.791667","","66","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2018-01-01","2018","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","32.7","","32.7","0","95","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2018-01-01","2018","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","32.7","","32.7","0","95","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","1 HOUR","Ozone 1-hour 1979","2018-01-01","2018","001","Parts per million","None","","24","100.0000","","0.027042","","0.055","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2018-01-01","2018","001","Parts per million","None","","17","100.0000","","0.032235","","0.05","10","46","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61103","1","34.210169","-118.870509","NAD83","Wind Speed - Resultant","1 HOUR","","2018-01-01","2018","001","Knots","None","","24","100.0000","","2.366667","","5.6","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62101","1","34.210169","-118.870509","NAD83","Outdoor Temperature","1 HOUR","","2018-01-01","2018","001","Degrees Fahrenheit","None","","24","100.0000","","55.25","","74","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62201","1","34.210169","-118.870509","NAD83","Relative Humidity","1 HOUR","","2018-01-01","2018","001","Percent relative humidity","None","","24","100.0000","","61","","86","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61106","1","34.210169","-118.870509","NAD83","Std Dev Hz Wind Direction","1 HOUR","","2018-01-01","2018","001","Degrees Compass","None","","24","100.0000","","23.141667","","60.7","8",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61102","1","34.210169","-118.870509","NAD83","Wind Direction - Scalar","1 HOUR","","2018-01-01","2018","001","Degrees Compass","None","","24","100.0000","","191.666667","","359","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-01","2018","001","Degrees Compass","None","","24","100.0000","","177.666667","","354","9",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-02","2018","002","Degrees Compass","None","","24","100.0000","","159.791667","","358","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-02","2018","002","Knots","None","","24","100.0000","","3.6875","","8.2","12",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-02","2018","002","Langleys/minute","None","","24","100.0000","","0.169167","","0.81","11",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-02","2018","002","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","1 HOUR","","2018-01-02","2018","002","Micrograms/cubic meter (LC)","None","","24","100.0000","","12.5","","24","3",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2018-01-02","2018","002","Micrograms/cubic meter (LC)","None","","1","100.0000","","12.5","","12.5","0","57","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2018-01-02","2018","002","Micrograms/cubic meter (LC)","None","","1","100.0000","","12.5","","12.5","0","57","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","1 HOUR","Ozone 1-hour 1979","2018-01-02","2018","002","Parts per million","None","","24","100.0000","","0.023292","","0.041","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2018-01-02","2018","002","Parts per million","None","","17","100.0000","","0.027647","","0.036","10","33","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61103","1","34.210169","-118.870509","NAD83","Wind Speed - Resultant","1 HOUR","","2018-01-02","2018","002","Knots","None","","24","100.0000","","3.229167","","7.8","12",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62101","1","34.210169","-118.870509","NAD83","Outdoor Temperature","1 HOUR","","2018-01-02","2018","002","Degrees Fahrenheit","None","","24","100.0000","","61.916667","","80","12",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62201","1","34.210169","-118.870509","NAD83","Relative Humidity","1 HOUR","","2018-01-02","2018","002","Percent relative humidity","None","","24","100.0000","","44.916667","","71","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61106","1","34.210169","-118.870509","NAD83","Std Dev Hz Wind Direction","1 HOUR","","2018-01-02","2018","002","Degrees Compass","None","","24","100.0000","","24.654167","","49.9","18",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61102","1","34.210169","-118.870509","NAD83","Wind Direction - Scalar","1 HOUR","","2018-01-02","2018","002","Degrees Compass","None","","24","100.0000","","162.458333","","357","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-03","2018","003","Degrees Compass","None","","24","100.0000","","109.708333","","341","15",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-03","2018","003","Knots","None","","24","100.0000","","3.866667","","6","4",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-03","2018","003","Langleys/minute","None","","24","100.0000","","0.0975","","0.56","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-03","2018","003","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","1 HOUR","","2018-01-03","2018","003","Micrograms/cubic meter (LC)","None","","24","100.0000","","5.208333","","17","23",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2018-01-03","2018","003","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.2","","5.2","0","29","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2018-01-03","2018","003","Micrograms/cubic meter (LC)","None","","1","100.0000","","5.2","","5.2","0","29","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2018-01-03","2018","003","Parts per million","None","","17","100.0000","","0.014647","","0.03","7","28","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","1 HOUR","Ozone 1-hour 1979","2018-01-03","2018","003","Parts per million","None","","24","100.0000","","0.022167","","0.034","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61103","1","34.210169","-118.870509","NAD83","Wind Speed - Resultant","1 HOUR","","2018-01-03","2018","003","Knots","None","","24","100.0000","","3.2375","","5.6","4",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62101","1","34.210169","-118.870509","NAD83","Outdoor Temperature","1 HOUR","","2018-01-03","2018","003","Degrees Fahrenheit","None","","24","100.0000","","67","","76","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62201","1","34.210169","-118.870509","NAD83","Relative Humidity","1 HOUR","","2018-01-03","2018","003","Percent relative humidity","None","","24","100.0000","","24.916667","","57","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61106","1","34.210169","-118.870509","NAD83","Std Dev Hz Wind Direction","1 HOUR","","2018-01-03","2018","003","Degrees Compass","None","","24","100.0000","","28.2375","","54.3","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61102","1","34.210169","-118.870509","NAD83","Wind Direction - Scalar","1 HOUR","","2018-01-03","2018","003","Degrees Compass","None","","24","100.0000","","99.375","","324","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-04","2018","004","Degrees Compass","None","","24","100.0000","","179.791667","","346","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-04","2018","004","Knots","None","","24","100.0000","","3.025","","6.6","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-04","2018","004","Langleys/minute","None","","24","100.0000","","0.146667","","0.72","12",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-04","2018","004","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","1 HOUR","","2018-01-04","2018","004","Micrograms/cubic meter (LC)","None","","24","100.0000","","10.541667","","19","16",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2018-01-04","2018","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.5","","10.5","0","54","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2018-01-04","2018","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.5","","10.5","0","54","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","1 HOUR","Ozone 1-hour 1979","2018-01-04","2018","004","Parts per million","None","","24","100.0000","","0.016583","","0.032","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2018-01-04","2018","004","Parts per million","None","","17","100.0000","","0.018765","","0.03","11","28","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61103","1","34.210169","-118.870509","NAD83","Wind Speed - Resultant","1 HOUR","","2018-01-04","2018","004","Knots","None","","24","100.0000","","2.570833","","6.2","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62101","1","34.210169","-118.870509","NAD83","Outdoor Temperature","1 HOUR","","2018-01-04","2018","004","Degrees Fahrenheit","None","","24","100.0000","","62.125","","72","12",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62201","1","34.210169","-118.870509","NAD83","Relative Humidity","1 HOUR","","2018-01-04","2018","004","Percent relative humidity","None","","24","100.0000","","44.166667","","63","23",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61106","1","34.210169","-118.870509","NAD83","Std Dev Hz Wind Direction","1 HOUR","","2018-01-04","2018","004","Degrees Compass","None","","24","100.0000","","27.475","","55.4","7",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61102","1","34.210169","-118.870509","NAD83","Wind Direction - Scalar","1 HOUR","","2018-01-04","2018","004","Degrees Compass","None","","24","100.0000","","183.125","","346","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-05","2018","005","Degrees Compass","None","","24","100.0000","","199","","349","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-05","2018","005","Knots","None","","24","100.0000","","2.954167","","7.4","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-05","2018","005","Langleys/minute","None","","24","100.0000","","0.193333","","0.81","11",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-05","2018","005","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","1 HOUR","","2018-01-05","2018","005","Micrograms/cubic meter (LC)","None","","24","100.0000","","7.75","","17","20",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2018-01-05","2018","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","7.7","","7.7","0","43","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","88101","3","34.210169","-118.870509","NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2018-01-05","2018","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","7.7","","7.7","0","43","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","1 HOUR","Ozone 1-hour 1979","2018-01-05","2018","005","Parts per million","None","","24","100.0000","","0.011917","","0.03","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","44201","1","34.210169","-118.870509","NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2018-01-05","2018","005","Parts per million","None","","17","100.0000","","0.012824","","0.023","9","21","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61103","1","34.210169","-118.870509","NAD83","Wind Speed - Resultant","1 HOUR","","2018-01-05","2018","005","Knots","None","","24","100.0000","","2.4875","","7","13",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62101","1","34.210169","-118.870509","NAD83","Outdoor Temperature","1 HOUR","","2018-01-05","2018","005","Degrees Fahrenheit","None","","24","100.0000","","60.041667","","69","11",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","62201","1","34.210169","-118.870509","NAD83","Relative Humidity","1 HOUR","","2018-01-05","2018","005","Percent relative humidity","None","","24","100.0000","","79.083333","","89","6",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61106","1","34.210169","-118.870509","NAD83","Std Dev Hz Wind Direction","1 HOUR","","2018-01-05","2018","005","Degrees Compass","None","","24","100.0000","","28.854167","","57","21",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61102","1","34.210169","-118.870509","NAD83","Wind Direction - Scalar","1 HOUR","","2018-01-05","2018","005","Degrees Compass","None","","24","100.0000","","199.375","","348","17",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61104","1","34.210169","-118.870509","NAD83","Wind Direction - Resultant","1 HOUR","","2018-01-06","2018","006","Degrees Compass","None","","24","100.0000","","174.208333","","324","2",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","61101","1","34.210169","-118.870509","NAD83","Wind Speed - Scalar","1 HOUR","","2018-01-06","2018","006","Knots","None","","24","100.0000","","3.075","","6.6","14",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","63301","1","34.210169","-118.870509","NAD83","Solar radiation","1 HOUR","","2018-01-06","2018","006","Langleys/minute","None","","24","100.0000","","0.147917","","0.66","11",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
"06","111","0007","65102","1","34.210169","-118.870509","NAD83","Rain/melt precipitation","1 HOUR","","2018-01-06","2018","006","Inches (rainfall)","None","","24","100.0000","","0","","0","0",".","Y","","California","Ventura","Thousand Oaks","Thousand Oaks","2323 Moorpark Road, Thousand Oaks, CA  91360","Oxnard-Thousand Oaks-Ventura, CA","AQS Data Mart"
